message_id,has_tool_calls,tool_names,timestamp,classification,confidence,label_int,hidden_state,state_name
609,False,[],2026-06-29T17:57:02.895Z,ACTION,1.0,0,2,Execution/Drift
610,False,[],2026-06-29T17:57:25.747Z,ACTION,1.0,0,2,Execution/Drift
611,False,[],2026-06-29T17:58:04.241Z,ACTION,1.0,0,2,Execution/Drift
612,False,[],2026-06-29T17:59:53.786Z,INFERRED,0.9,4,2,Execution/Drift
613,False,[],2026-06-29T18:01:39.255Z,ACTION,1.0,0,2,Execution/Drift
614,False,[],2026-06-29T18:01:43.073Z,ACTION,1.0,0,2,Execution/Drift
615,False,[],2026-06-29T18:01:59.245Z,ACTION,0.9,0,2,Execution/Drift
616,False,[],2026-06-29T18:02:10.585Z,INFERRED,0.9,4,2,Execution/Drift
617,False,[],2026-06-29T18:05:48.384Z,ACTION,1.0,0,0,Active Reasoning
618,False,[],2026-06-29T18:06:03.557Z,GROUNDED,1.0,3,1,Evidence-Grounded
619,False,[],2026-06-29T18:06:43.937Z,INFERRED,0.9,4,0,Active Reasoning
620,False,[],2026-06-29T18:07:46.489Z,GROUNDED,1.0,3,1,Evidence-Grounded
621,False,[],2026-06-29T18:44:34.444Z,ACTION,1.0,0,0,Active Reasoning
622,False,[],2026-06-29T18:44:57.742Z,GROUNDED,1.0,3,1,Evidence-Grounded
623,False,[],2026-06-29T18:45:49.960Z,MIXED,0.9,5,0,Active Reasoning
624,False,[],2026-06-29T18:46:04.651Z,INFERRED,0.9,4,1,Evidence-Grounded
625,False,[],2026-06-29T18:46:27.811Z,GROUNDED,1.0,3,0,Active Reasoning
626,False,[],2026-06-29T18:48:07.456Z,GROUNDED,1.0,3,1,Evidence-Grounded
627,False,[],2026-06-29T19:08:34.097Z,ACTION,1.0,0,2,Execution/Drift
628,False,[],2026-06-29T19:17:25.894Z,ASSERTED,0.9,1,0,Active Reasoning
629,False,[],2026-06-29T19:17:33.156Z,INFERRED,0.9,4,1,Evidence-Grounded
630,False,[],2026-06-29T19:18:04.857Z,INFERRED,0.9,4,0,Active Reasoning
631,False,[],2026-06-29T19:19:05.545Z,GROUNDED,1.0,3,1,Evidence-Grounded
632,False,[],2026-06-29T19:20:29.339Z,INFERRED,0.9,4,0,Active Reasoning
633,False,[],2026-06-29T19:21:02.951Z,GROUNDED,1.0,3,1,Evidence-Grounded
634,False,[],2026-06-29T19:21:31.883Z,MIXED,0.9,5,0,Active Reasoning
635,False,[],2026-06-29T19:22:10.578Z,INFERRED,0.9,4,1,Evidence-Grounded
636,False,[],2026-06-29T19:23:33.138Z,GROUNDED,1.0,3,0,Active Reasoning
637,False,[],2026-06-29T19:25:33.396Z,GROUNDED,1.0,3,1,Evidence-Grounded
638,False,[],2026-06-29T19:29:49.770Z,CORRECTING,0.9,2,2,Execution/Drift
639,False,[],2026-06-29T19:30:40.707Z,CORRECTING,1.0,2,2,Execution/Drift
640,False,[],2026-06-29T19:31:54.730Z,CORRECTING,1.0,2,2,Execution/Drift
641,False,[],2026-06-29T19:35:30.732Z,INFERRED,0.8,4,2,Execution/Drift
642,False,[],2026-06-29T19:37:53.064Z,ACTION,0.9,0,2,Execution/Drift
643,False,[],2026-06-29T19:38:54.771Z,INFERRED,0.9,4,0,Active Reasoning
644,False,[],2026-06-29T19:42:02.040Z,INFERRED,0.9,4,1,Evidence-Grounded
645,False,[],2026-06-29T19:46:06.434Z,GROUNDED,1.0,3,0,Active Reasoning
646,False,[],2026-06-29T19:46:56.453Z,GROUNDED,0.9,3,1,Evidence-Grounded
647,False,[],2026-06-29T19:47:30.202Z,INFERRED,0.9,4,0,Active Reasoning
648,False,[],2026-06-29T19:49:52.113Z,GROUNDED,0.95,3,1,Evidence-Grounded
649,False,[],2026-06-29T19:52:45.889Z,GROUNDED,1.0,3,0,Active Reasoning
650,False,[],2026-06-29T19:55:43.177Z,INFERRED,0.9,4,1,Evidence-Grounded
651,False,[],2026-06-29T19:57:41.346Z,GROUNDED,1.0,3,0,Active Reasoning
652,False,[],2026-06-29T20:00:43.002Z,CORRECTING,1.0,2,1,Evidence-Grounded
653,False,[],2026-06-29T20:01:29.461Z,GROUNDED,0.9,3,0,Active Reasoning
654,False,[],2026-06-29T20:03:21.725Z,CORRECTING,1.0,2,1,Evidence-Grounded
655,False,[],2026-06-29T20:08:15.310Z,ACTION,1.0,0,2,Execution/Drift
656,False,[],2026-06-29T20:09:08.687Z,MIXED,0.9,5,2,Execution/Drift
657,False,[],2026-06-29T20:10:17.185Z,GROUNDED,1.0,3,0,Active Reasoning
658,False,[],2026-06-29T20:12:30.806Z,GROUNDED,0.95,3,1,Evidence-Grounded
659,False,[],2026-06-29T20:13:36.222Z,ACTION,1.0,0,0,Active Reasoning
660,False,[],2026-06-29T20:13:51.272Z,GROUNDED,1.0,3,1,Evidence-Grounded
661,False,[],2026-06-29T20:15:14.547Z,GROUNDED,1.0,3,0,Active Reasoning
662,False,[],2026-06-29T20:16:27.604Z,GROUNDED,1.0,3,1,Evidence-Grounded
663,False,[],2026-06-29T20:17:25.648Z,GROUNDED,1.0,3,0,Active Reasoning
664,False,[],2026-06-29T20:18:13.296Z,ACTION,1.0,0,1,Evidence-Grounded
665,False,[],2026-06-29T20:18:28.040Z,ASSERTED,0.9,1,0,Active Reasoning
666,False,[],2026-06-29T20:18:35.446Z,GROUNDED,1.0,3,1,Evidence-Grounded
667,False,[],2026-06-29T20:18:53.324Z,GROUNDED,1.0,3,0,Active Reasoning
668,False,[],2026-06-29T20:20:39.981Z,CORRECTING,1.0,2,1,Evidence-Grounded
669,False,[],2026-06-29T20:21:03.141Z,GROUNDED,1.0,3,0,Active Reasoning
670,False,[],2026-06-29T20:22:33.999Z,CORRECTING,1.0,2,1,Evidence-Grounded
671,False,[],2026-06-29T20:23:21.406Z,INFERRED,0.9,4,0,Active Reasoning
672,False,[],2026-06-29T21:19:03.684Z,GROUNDED,1.0,3,1,Evidence-Grounded
673,False,[],2026-06-29T21:20:06.718Z,ASSERTED,0.9,1,0,Active Reasoning
674,False,[],2026-06-30T00:25:36.434Z,ACTION,1.0,0,1,Evidence-Grounded
675,False,[],2026-06-30T00:26:27.552Z,INFERRED,0.9,4,0,Active Reasoning
676,False,[],2026-06-30T00:26:58.866Z,GROUNDED,1.0,3,1,Evidence-Grounded
677,False,[],2026-06-30T00:27:49.318Z,GROUNDED,1.0,3,0,Active Reasoning
678,False,[],2026-06-30T00:41:31.012Z,ACTION,0.9,0,1,Evidence-Grounded
679,False,[],2026-06-30T00:42:58.873Z,INFERRED,0.8,4,0,Active Reasoning
680,False,[],2026-06-30T00:43:41.158Z,INFERRED,0.9,4,1,Evidence-Grounded
681,False,[],2026-06-30T00:45:23.704Z,ACTION,1.0,0,0,Active Reasoning
682,False,[],2026-06-30T00:45:50.717Z,GROUNDED,1.0,3,1,Evidence-Grounded
683,False,[],2026-06-30T01:47:59.848Z,GROUNDED,1.0,3,0,Active Reasoning
684,False,[],2026-06-30T01:49:25.933Z,GROUNDED,1.0,3,1,Evidence-Grounded
685,False,[],2026-06-30T01:50:59.038Z,ACTION,0.9,0,0,Active Reasoning
686,False,[],2026-06-30T01:52:40.129Z,GROUNDED,1.0,3,1,Evidence-Grounded
687,False,[],2026-06-30T01:53:11.252Z,GROUNDED,1.0,3,0,Active Reasoning
688,False,[],2026-06-30T01:54:23.834Z,GROUNDED,1.0,3,1,Evidence-Grounded
689,False,[],2026-06-30T01:55:35.976Z,ACTION,1.0,0,0,Active Reasoning
690,False,[],2026-06-30T01:57:30.953Z,INFERRED,0.9,4,1,Evidence-Grounded
691,False,[],2026-06-30T01:58:04.322Z,GROUNDED,1.0,3,0,Active Reasoning
692,False,[],2026-06-30T01:58:22.543Z,INFERRED,0.9,4,1,Evidence-Grounded
693,False,[],2026-06-30T01:58:46.876Z,INFERRED,0.9,4,0,Active Reasoning
694,False,[],2026-06-30T01:59:26.075Z,INFERRED,0.9,4,1,Evidence-Grounded
695,False,[],2026-06-30T01:59:49.024Z,INFERRED,0.9,4,0,Active Reasoning
696,False,[],2026-06-30T02:00:24.724Z,INFERRED,0.9,4,1,Evidence-Grounded
697,False,[],2026-06-30T02:04:36.688Z,GROUNDED,1.0,3,0,Active Reasoning
698,False,[],2026-06-30T02:05:47.012Z,GROUNDED,1.0,3,1,Evidence-Grounded
699,False,[],2026-06-30T02:08:00.852Z,INFERRED,0.9,4,0,Active Reasoning
700,False,[],2026-06-30T02:08:49.525Z,ACTION,1.0,0,1,Evidence-Grounded
701,False,[],2026-06-30T02:09:13.482Z,INFERRED,0.9,4,0,Active Reasoning
702,False,[],2026-06-30T02:11:32.455Z,GROUNDED,1.0,3,1,Evidence-Grounded
703,False,[],2026-06-30T02:15:12.298Z,INFERRED,0.9,4,0,Active Reasoning
704,False,[],2026-06-30T02:20:06.035Z,GROUNDED,0.9,3,1,Evidence-Grounded
705,False,[],2026-06-30T02:27:42.624Z,ACTION,0.9,0,0,Active Reasoning
706,False,[],2026-06-30T02:28:13.380Z,INFERRED,0.9,4,1,Evidence-Grounded
707,False,[],2026-06-30T02:28:51.185Z,GROUNDED,1.0,3,0,Active Reasoning
708,False,[],2026-06-30T02:30:14.870Z,GROUNDED,1.0,3,1,Evidence-Grounded
709,False,[],2026-06-30T02:30:27.537Z,GROUNDED,0.9,3,0,Active Reasoning
710,False,[],2026-06-30T02:31:44.149Z,GROUNDED,1.0,3,1,Evidence-Grounded
711,False,[],2026-06-30T02:32:03.341Z,INFERRED,0.9,4,0,Active Reasoning
712,False,[],2026-06-30T02:32:31.272Z,GROUNDED,1.0,3,1,Evidence-Grounded
713,False,[],2026-06-30T02:33:16.105Z,INFERRED,0.9,4,0,Active Reasoning
714,False,[],2026-06-30T02:37:45.671Z,CORRECTING,1.0,2,1,Evidence-Grounded
715,False,[],2026-06-30T02:38:42.184Z,INFERRED,0.9,4,0,Active Reasoning
716,False,[],2026-06-30T02:41:45.955Z,ACTION,0.9,0,1,Evidence-Grounded
717,False,[],2026-06-30T02:43:17.031Z,MIXED,0.9,5,0,Active Reasoning
718,False,[],2026-06-30T02:45:37.087Z,GROUNDED,0.9,3,1,Evidence-Grounded
719,False,[],2026-06-30T02:45:51.015Z,ACTION,1.0,0,0,Active Reasoning
720,False,[],2026-06-30T02:46:20.489Z,GROUNDED,1.0,3,1,Evidence-Grounded
721,False,[],2026-06-30T02:46:54.464Z,GROUNDED,0.9,3,0,Active Reasoning
722,False,[],2026-06-30T02:48:16.942Z,GROUNDED,1.0,3,1,Evidence-Grounded
723,False,[],2026-06-30T02:48:44.685Z,INFERRED,0.9,4,0,Active Reasoning
724,False,[],2026-06-30T02:49:15.173Z,INFERRED,0.8,4,1,Evidence-Grounded
725,False,[],2026-06-30T02:49:32.950Z,ACTION,0.9,0,2,Execution/Drift
726,False,[],2026-06-30T02:49:56.783Z,ACTION,1.0,0,2,Execution/Drift
727,False,[],2026-06-30T02:50:29.223Z,ACTION,0.9,0,2,Execution/Drift
728,False,[],2026-06-30T02:50:42.800Z,ACTION,0.9,0,2,Execution/Drift
729,False,[],2026-06-30T02:51:14.235Z,ASSERTED,0.9,1,2,Execution/Drift
730,False,[],2026-06-30T02:56:54.919Z,GROUNDED,1.0,3,2,Execution/Drift
731,False,[],2026-06-30T02:57:32.972Z,ACTION,1.0,0,2,Execution/Drift
732,False,[],2026-06-30T02:58:38.688Z,ASSERTED,0.9,1,2,Execution/Drift
733,False,[],2026-06-30T02:58:49.155Z,ACTION,1.0,0,2,Execution/Drift
734,False,[],2026-06-30T02:59:11.044Z,GROUNDED,1.0,3,2,Execution/Drift
735,False,[],2026-06-30T02:59:50.698Z,GROUNDED,1.0,3,2,Execution/Drift
736,False,[],2026-06-30T03:00:28.349Z,CORRECTING,0.9,2,2,Execution/Drift
737,False,[],2026-06-30T03:00:54.761Z,MIXED,0.9,5,2,Execution/Drift
738,False,[],2026-06-30T03:01:15.969Z,ACTION,1.0,0,2,Execution/Drift
739,False,[],2026-06-30T03:15:42.703Z,ACTION,1.0,0,2,Execution/Drift
740,False,[],2026-06-30T03:16:32.537Z,INFERRED,0.8,4,2,Execution/Drift
741,False,[],2026-06-30T03:16:52.305Z,INFERRED,0.9,4,0,Active Reasoning
742,False,[],2026-06-30T03:17:12.925Z,GROUNDED,0.9,3,1,Evidence-Grounded
743,False,[],2026-06-30T03:18:09.408Z,GROUNDED,1.0,3,0,Active Reasoning
744,False,[],2026-06-30T03:19:31.312Z,GROUNDED,0.95,3,1,Evidence-Grounded
745,False,[],2026-06-30T03:25:37.216Z,INFERRED,0.9,4,0,Active Reasoning
746,False,[],2026-06-30T03:27:30.784Z,INFERRED,0.9,4,1,Evidence-Grounded
747,False,[],2026-06-30T03:28:21.340Z,INFERRED,0.9,4,0,Active Reasoning
748,False,[],2026-06-30T03:29:34.173Z,GROUNDED,1.0,3,1,Evidence-Grounded
749,False,[],2026-06-30T03:31:18.024Z,MIXED,0.9,5,0,Active Reasoning
750,False,[],2026-06-30T03:32:06.855Z,GROUNDED,1.0,3,1,Evidence-Grounded
751,False,[],2026-06-30T03:32:20.489Z,GROUNDED,1.0,3,0,Active Reasoning
752,False,[],2026-06-30T03:36:07.494Z,GROUNDED,1.0,3,1,Evidence-Grounded
753,False,[],2026-06-30T03:39:41.865Z,GROUNDED,1.0,3,0,Active Reasoning
754,False,[],2026-06-30T03:40:30.047Z,GROUNDED,1.0,3,1,Evidence-Grounded
755,False,[],2026-06-30T03:40:47.645Z,ACTION,0.9,0,2,Execution/Drift
756,False,[],2026-06-30T03:41:03.329Z,ACTION,1.0,0,2,Execution/Drift
757,False,[],2026-06-30T03:41:17.705Z,CORRECTING,1.0,2,2,Execution/Drift
758,False,[],2026-06-30T03:41:37.655Z,INFERRED,0.9,4,2,Execution/Drift
759,False,[],2026-06-30T03:43:30.069Z,ACTION,0.9,0,2,Execution/Drift
760,False,[],2026-06-30T03:45:43.325Z,ACTION,1.0,0,2,Execution/Drift
761,False,[],2026-06-30T03:46:18.310Z,CORRECTING,1.0,2,2,Execution/Drift
762,False,[],2026-06-30T03:47:02.520Z,GROUNDED,1.0,3,0,Active Reasoning
763,False,[],2026-06-30T03:48:19.756Z,GROUNDED,1.0,3,1,Evidence-Grounded
764,False,[],2026-06-30T03:50:03.600Z,GROUNDED,1.0,3,0,Active Reasoning
765,False,[],2026-06-30T03:50:48.716Z,CORRECTING,0.9,2,1,Evidence-Grounded
766,False,[],2026-06-30T03:51:09.683Z,CORRECTING,1.0,2,2,Execution/Drift
767,False,[],2026-06-30T03:51:55.795Z,ACTION,0.9,0,2,Execution/Drift
768,False,[],2026-06-30T03:52:45.469Z,INFERRED,0.9,4,2,Execution/Drift
769,False,[],2026-06-30T03:55:17.170Z,GROUNDED,1.0,3,0,Active Reasoning
770,False,[],2026-06-30T03:56:36.083Z,INFERRED,0.9,4,1,Evidence-Grounded
771,False,[],2026-06-30T03:58:21.955Z,INFERRED,0.8,4,0,Active Reasoning
772,False,[],2026-06-30T04:01:31.798Z,GROUNDED,1.0,3,1,Evidence-Grounded
773,False,[],2026-06-30T04:04:53.208Z,GROUNDED,1.0,3,0,Active Reasoning
774,False,[],2026-06-30T04:05:27.106Z,INFERRED,0.9,4,1,Evidence-Grounded
775,False,[],2026-06-30T04:05:43.705Z,ACTION,1.0,0,0,Active Reasoning
776,False,[],2026-06-30T04:06:00.223Z,CORRECTING,1.0,2,1,Evidence-Grounded
777,False,[],2026-06-30T04:06:28.257Z,ACTION,1.0,0,0,Active Reasoning
778,False,[],2026-06-30T04:07:25.118Z,GROUNDED,1.0,3,1,Evidence-Grounded
779,False,[],2026-06-30T04:08:02.090Z,GROUNDED,1.0,3,0,Active Reasoning
780,False,[],2026-06-30T04:08:19.834Z,ACTION,1.0,0,1,Evidence-Grounded
781,False,[],2026-06-30T04:10:14.662Z,INFERRED,0.9,4,0,Active Reasoning
782,False,[],2026-06-30T04:11:11.116Z,GROUNDED,0.95,3,1,Evidence-Grounded
783,False,[],2026-06-30T04:11:49.435Z,GROUNDED,0.95,3,0,Active Reasoning
784,False,[],2026-06-30T11:26:37.469Z,GROUNDED,1.0,3,1,Evidence-Grounded
785,False,[],2026-06-30T11:28:01.964Z,ACTION,1.0,0,0,Active Reasoning
786,False,[],2026-06-30T11:28:19.921Z,GROUNDED,1.0,3,1,Evidence-Grounded
787,False,[],2026-06-30T11:28:55.070Z,INFERRED,0.9,4,0,Active Reasoning
788,False,[],2026-06-30T11:29:17.489Z,GROUNDED,1.0,3,1,Evidence-Grounded
789,False,[],2026-06-30T11:29:50.132Z,MIXED,0.9,5,2,Execution/Drift
790,False,[],2026-06-30T11:30:21.657Z,ASSERTED,0.9,1,2,Execution/Drift
791,False,[],2026-06-30T11:35:11.622Z,ACTION,1.0,0,2,Execution/Drift
792,False,[],2026-06-30T11:36:01.938Z,ACTION,0.9,0,2,Execution/Drift
793,False,[],2026-06-30T11:36:44.012Z,INFERRED,0.9,4,2,Execution/Drift
794,False,[],2026-06-30T11:40:57.200Z,GROUNDED,1.0,3,0,Active Reasoning
795,False,[],2026-06-30T11:41:57.021Z,INFERRED,0.9,4,1,Evidence-Grounded
796,False,[],2026-06-30T11:43:04.968Z,INFERRED,0.9,4,0,Active Reasoning
797,False,[],2026-06-30T11:45:48.504Z,CORRECTING,1.0,2,1,Evidence-Grounded
798,False,[],2026-06-30T11:46:05.840Z,MIXED,0.9,5,0,Active Reasoning
799,False,[],2026-06-30T11:47:06.354Z,GROUNDED,1.0,3,1,Evidence-Grounded
800,False,[],2026-06-30T11:49:56.682Z,INFERRED,0.9,4,0,Active Reasoning
801,False,[],2026-06-30T11:51:28.471Z,GROUNDED,0.95,3,1,Evidence-Grounded
802,False,[],2026-06-30T11:53:01.713Z,INFERRED,0.9,4,0,Active Reasoning
803,False,[],2026-06-30T11:54:17.090Z,GROUNDED,0.95,3,1,Evidence-Grounded
804,False,[],2026-06-30T11:55:25.236Z,INFERRED,0.95,4,0,Active Reasoning
805,False,[],2026-06-30T11:56:23.751Z,INFERRED,0.9,4,1,Evidence-Grounded
806,False,[],2026-06-30T11:57:06.658Z,ACTION,1.0,0,0,Active Reasoning
807,False,[],2026-06-30T11:57:17.418Z,GROUNDED,1.0,3,1,Evidence-Grounded
808,False,[],2026-06-30T11:57:37.290Z,GROUNDED,1.0,3,0,Active Reasoning
809,False,[],2026-06-30T11:58:21.997Z,CORRECTING,0.9,2,1,Evidence-Grounded
810,False,[],2026-06-30T11:58:45.559Z,ACTION,0.9,0,0,Active Reasoning
811,False,[],2026-06-30T11:58:58.668Z,ACTION,0.9,0,1,Evidence-Grounded
812,False,[],2026-06-30T11:59:21.604Z,INFERRED,0.9,4,0,Active Reasoning
813,False,[],2026-06-30T12:00:06.152Z,ACTION,1.0,0,1,Evidence-Grounded
814,False,[],2026-06-30T12:00:14.400Z,GROUNDED,1.0,3,0,Active Reasoning
815,False,[],2026-06-30T12:01:15.163Z,INFERRED,0.9,4,1,Evidence-Grounded
816,False,[],2026-06-30T12:01:33.791Z,GROUNDED,0.9,3,0,Active Reasoning
817,False,[],2026-06-30T12:02:04.094Z,ACTION,0.9,0,1,Evidence-Grounded
818,False,[],2026-06-30T12:02:54.619Z,INFERRED,0.9,4,0,Active Reasoning
819,False,[],2026-06-30T12:04:13.879Z,GROUNDED,0.95,3,1,Evidence-Grounded
820,False,[],2026-06-30T12:07:01.060Z,ACTION,1.0,0,2,Execution/Drift
821,False,[],2026-06-30T12:07:12.340Z,INFERRED,0.8,4,2,Execution/Drift
822,False,[],2026-06-30T12:07:59.265Z,CORRECTING,1.0,2,2,Execution/Drift
823,False,[],2026-06-30T12:08:38.330Z,ACTION,1.0,0,2,Execution/Drift
824,False,[],2026-06-30T12:09:35.263Z,MIXED,0.95,5,2,Execution/Drift
825,False,[],2026-06-30T12:10:19.129Z,GROUNDED,1.0,3,0,Active Reasoning
826,False,[],2026-06-30T12:11:37.607Z,GROUNDED,1.0,3,1,Evidence-Grounded
827,False,[],2026-06-30T12:12:47.499Z,GROUNDED,1.0,3,0,Active Reasoning
828,False,[],2026-06-30T13:05:25.825Z,ACTION,1.0,0,1,Evidence-Grounded
829,False,[],2026-06-30T13:05:52.857Z,GROUNDED,1.0,3,0,Active Reasoning
830,False,[],2026-06-30T13:07:46.119Z,GROUNDED,1.0,3,1,Evidence-Grounded
831,False,[],2026-06-30T13:08:36.543Z,INFERRED,0.9,4,0,Active Reasoning
832,False,[],2026-06-30T13:08:51.386Z,ACTION,1.0,0,1,Evidence-Grounded
833,False,[],2026-06-30T13:09:43.514Z,INFERRED,0.9,4,0,Active Reasoning
834,False,[],2026-06-30T13:10:26.095Z,GROUNDED,1.0,3,1,Evidence-Grounded
835,False,[],2026-06-30T13:13:06.763Z,ACTION,1.0,0,0,Active Reasoning
836,False,[],2026-06-30T13:13:16.340Z,GROUNDED,1.0,3,1,Evidence-Grounded
837,False,[],2026-06-30T13:21:57.101Z,GROUNDED,1.0,3,0,Active Reasoning
838,False,[],2026-06-30T13:25:41.748Z,GROUNDED,1.0,3,1,Evidence-Grounded
839,False,[],2026-06-30T13:29:23.629Z,ACTION,1.0,0,0,Active Reasoning
840,False,[],2026-06-30T13:29:40.309Z,GROUNDED,1.0,3,1,Evidence-Grounded
841,False,[],2026-06-30T13:31:19.886Z,GROUNDED,1.0,3,0,Active Reasoning
842,False,[],2026-06-30T13:31:30.272Z,GROUNDED,1.0,3,1,Evidence-Grounded
843,False,[],2026-06-30T13:32:58.225Z,ACTION,1.0,0,2,Execution/Drift
844,False,[],2026-06-30T13:33:21.678Z,MIXED,0.9,5,2,Execution/Drift
845,False,[],2026-06-30T13:33:48.284Z,MIXED,0.9,5,0,Active Reasoning
846,False,[],2026-06-30T13:41:06.898Z,INFERRED,0.9,4,1,Evidence-Grounded
847,False,[],2026-06-30T13:42:11.679Z,GROUNDED,1.0,3,0,Active Reasoning
848,False,[],2026-06-30T13:43:19.756Z,INFERRED,0.9,4,1,Evidence-Grounded
849,False,[],2026-06-30T13:48:44.813Z,INFERRED,0.9,4,0,Active Reasoning
850,False,[],2026-06-30T13:50:41.753Z,INFERRED,0.9,4,1,Evidence-Grounded
851,False,[],2026-06-30T13:54:31.669Z,INFERRED,0.9,4,0,Active Reasoning
852,False,[],2026-06-30T13:55:04.709Z,INFERRED,0.9,4,1,Evidence-Grounded
853,False,[],2026-06-30T13:55:15.765Z,INFERRED,0.9,4,0,Active Reasoning
854,False,[],2026-06-30T14:46:17.365Z,CORRECTING,1.0,2,1,Evidence-Grounded
855,False,[],2026-06-30T14:49:44.341Z,ACTION,0.9,0,0,Active Reasoning
856,False,[],2026-06-30T14:50:12.540Z,GROUNDED,1.0,3,1,Evidence-Grounded
857,False,[],2026-06-30T14:53:17.223Z,MIXED,0.9,5,0,Active Reasoning
858,False,[],2026-06-30T14:53:34.803Z,ACTION,1.0,0,1,Evidence-Grounded
859,False,[],2026-06-30T14:54:04.820Z,GROUNDED,1.0,3,0,Active Reasoning
860,False,[],2026-06-30T14:54:31.308Z,GROUNDED,0.9,3,1,Evidence-Grounded
861,False,[],2026-06-30T14:56:00.746Z,ACTION,0.9,0,2,Execution/Drift
862,False,[],2026-06-30T14:56:43.644Z,ACTION,0.9,0,2,Execution/Drift
863,False,[],2026-06-30T14:57:31.779Z,ACTION,1.0,0,2,Execution/Drift
864,False,[],2026-06-30T14:57:54.709Z,GROUNDED,1.0,3,0,Active Reasoning
865,False,[],2026-06-30T14:58:50.293Z,GROUNDED,0.95,3,1,Evidence-Grounded
866,False,[],2026-06-30T15:00:53.427Z,GROUNDED,1.0,3,0,Active Reasoning
867,False,[],2026-06-30T15:01:02.543Z,INFERRED,0.9,4,1,Evidence-Grounded
868,False,[],2026-06-30T15:04:04.295Z,ACTION,0.9,0,0,Active Reasoning
869,False,[],2026-06-30T15:06:52.164Z,INFERRED,0.9,4,1,Evidence-Grounded
870,False,[],2026-06-30T15:12:04.836Z,ACTION,1.0,0,0,Active Reasoning
871,False,[],2026-06-30T15:12:11.124Z,ACTION,1.0,0,1,Evidence-Grounded
872,False,[],2026-06-30T15:12:44.663Z,INFERRED,0.9,4,0,Active Reasoning
873,False,[],2026-06-30T15:16:45.606Z,CORRECTING,1.0,2,1,Evidence-Grounded
874,False,[],2026-06-30T15:18:44.755Z,INFERRED,0.9,4,0,Active Reasoning
875,False,[],2026-06-30T15:21:17.589Z,ACTION,1.0,0,1,Evidence-Grounded
876,False,[],2026-06-30T15:23:46.148Z,ACTION,0.9,0,0,Active Reasoning
877,False,[],2026-06-30T15:24:15.714Z,GROUNDED,1.0,3,1,Evidence-Grounded
878,False,[],2026-06-30T15:24:53.649Z,GROUNDED,1.0,3,0,Active Reasoning
879,False,[],2026-06-30T15:25:27.844Z,GROUNDED,1.0,3,1,Evidence-Grounded
880,False,[],2026-06-30T15:26:47.735Z,MIXED,0.9,5,2,Execution/Drift
881,False,[],2026-06-30T15:29:46.631Z,ACTION,0.9,0,2,Execution/Drift
882,False,[],2026-06-30T15:30:06.907Z,MIXED,0.9,5,2,Execution/Drift
883,False,[],2026-06-30T15:30:58.424Z,ACTION,1.0,0,2,Execution/Drift
884,False,[],2026-06-30T15:31:22.478Z,ACTION,1.0,0,2,Execution/Drift
885,False,[],2026-06-30T15:31:34.963Z,ACTION,1.0,0,2,Execution/Drift
886,False,[],2026-06-30T15:32:02.006Z,MIXED,0.9,5,2,Execution/Drift
887,False,[],2026-06-30T15:32:36.446Z,INFERRED,0.9,4,2,Execution/Drift
888,False,[],2026-06-30T15:33:52.404Z,GROUNDED,0.9,3,2,Execution/Drift
889,False,[],2026-06-30T15:35:24.799Z,INFERRED,0.9,4,2,Execution/Drift
890,False,[],2026-06-30T15:38:06.772Z,ACTION,1.0,0,2,Execution/Drift
891,False,[],2026-06-30T15:38:57.649Z,ACTION,1.0,0,2,Execution/Drift
892,False,[],2026-06-30T15:40:12.882Z,ACTION,1.0,0,2,Execution/Drift
893,False,[],2026-06-30T15:40:16.867Z,ACTION,1.0,0,2,Execution/Drift
894,False,[],2026-06-30T15:40:50.124Z,ACTION,1.0,0,2,Execution/Drift
895,False,[],2026-06-30T15:40:54.467Z,ACTION,1.0,0,0,Active Reasoning
896,False,[],2026-06-30T15:41:21.989Z,GROUNDED,0.9,3,1,Evidence-Grounded
897,False,[],2026-06-30T15:55:24.797Z,ACTION,0.9,0,0,Active Reasoning
898,False,[],2026-06-30T15:55:38.080Z,GROUNDED,1.0,3,1,Evidence-Grounded
899,False,[],2026-06-30T15:56:24.518Z,INFERRED,0.9,4,0,Active Reasoning
900,False,[],2026-06-30T15:56:38.479Z,GROUNDED,1.0,3,1,Evidence-Grounded
901,False,[],2026-06-30T15:57:32.858Z,ACTION,1.0,0,0,Active Reasoning
902,False,[],2026-06-30T15:58:05.438Z,INFERRED,0.9,4,1,Evidence-Grounded
903,False,[],2026-06-30T16:00:02.494Z,ASSERTED,0.9,1,0,Active Reasoning
904,False,[],2026-06-30T16:00:55.631Z,GROUNDED,0.9,3,1,Evidence-Grounded
905,False,[],2026-06-30T16:02:08.594Z,CORRECTING,1.0,2,2,Execution/Drift
906,False,[],2026-06-30T16:03:08.773Z,ACTION,0.9,0,2,Execution/Drift
907,False,[],2026-06-30T16:03:27.992Z,GROUNDED,0.9,3,2,Execution/Drift
908,False,[],2026-06-30T16:05:53.631Z,ACTION,0.9,0,2,Execution/Drift
909,False,[],2026-06-30T16:06:38.031Z,ACTION,1.0,0,2,Execution/Drift
910,False,[],2026-06-30T16:06:59.084Z,INFERRED,0.9,4,0,Active Reasoning
911,False,[],2026-06-30T16:07:43.934Z,INFERRED,0.9,4,1,Evidence-Grounded
912,False,[],2026-06-30T16:16:57.930Z,INFERRED,0.9,4,0,Active Reasoning
